,val,err,aerr,conv,env,repeat,target,edge
296,-4.85,0.08,0.07,-0.05,water,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90
297,-2.32,0.06,0.05,-0.02,water,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5
298,43.96,0.09,0.07,-0.0,water,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12
299,60.27,0.16,0.22,0.15,water,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7
300,67.37,0.25,0.22,-0.09,water,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5
301,28.14,0.13,0.13,-0.03,water,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23
302,48.99,0.12,0.13,0.05,water,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42
303,50.33,0.11,0.1,-0.13,water,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8
304,46.36,0.08,0.08,0.05,water,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12
305,62.42,0.22,0.25,0.03,water,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7
306,-42.21,0.09,0.09,-0.01,water,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4
307,23.29,0.05,0.05,0.0,water,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9
308,9.84,0.05,0.05,0.03,water,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11
309,2.61,0.05,0.04,-0.0,water,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12
310,39.35,0.06,0.07,-0.04,water,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15
311,-12.03,0.06,0.06,0.07,water,3,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11
312,-2.66,0.05,0.05,0.0,water,3,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8
313,-9.13,0.05,0.05,0.03,water,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8
314,-1.79,0.04,0.05,0.05,water,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9
315,-14.94,0.05,0.05,0.02,water,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11
316,7.09,0.05,0.05,-0.08,water,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11
317,-55.65,0.08,0.06,-0.03,water,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14
318,-14.14,0.11,0.1,-0.02,water,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7
319,8.19,0.09,0.08,0.01,water,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10
320,25.31,0.05,0.05,0.09,water,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15
321,34.42,0.21,0.19,-0.01,water,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21
322,-93.21,0.05,0.05,-0.07,water,3,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14
323,-6.98,0.16,0.14,-0.1,water,3,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7
325,27.9,0.09,0.08,0.04,water,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7
326,38.19,0.07,0.09,0.13,water,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1
327,-0.89,0.13,0.13,-0.05,water,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5
328,-35.96,0.09,0.08,-0.06,water,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10
329,-45.75,0.41,0.5,0.1,water,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90
330,-102.78,0.21,0.19,-0.14,water,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14
331,-9.44,0.19,0.25,0.26,water,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15
332,-22.42,0.13,0.14,0.02,water,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1
333,-14.38,0.11,0.13,0.12,water,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1
334,-8.77,0.2,0.26,0.17,water,3,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1
335,18.84,0.11,0.17,0.4,water,3,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90
336,-24.68,0.2,0.18,-0.1,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23
337,-3.54,0.11,0.13,0.08,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42
338,-50.29,0.2,0.22,0.16,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4
339,-52.57,0.24,0.2,-0.19,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5
340,20.02,0.39,0.92,0.78,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1
341,-8.64,0.14,0.17,0.19,water,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90
342,-0.7,0.09,0.09,0.0,complex,1,eg5,edge_CHEMBL1078774_CHEMBL1089056
343,-5.94,0.16,0.14,-0.13,complex,1,eg5,edge_CHEMBL1078774_CHEMBL1088740
344,-79.13,0.4,0.25,-0.54,complex,1,eg5,edge_CHEMBL1093087_CHEMBL1084678
348,38.42,0.51,0.78,0.49,complex,1,eg5,edge_CHEMBL1082249_CHEMBL1086409
350,54.72,0.24,0.24,0.03,complex,1,eg5,edge_CHEMBL1082249_CHEMBL1082248
352,1.42,0.23,0.22,0.01,complex,1,eg5,edge_CHEMBL1089393_CHEMBL1093088
353,0.64,0.05,0.05,0.11,complex,1,eg5,edge_CHEMBL1089393_CHEMBL1088740
354,-73.85,0.46,0.65,0.56,complex,1,eg5,edge_CHEMBL1089393_CHEMBL1085895
355,23.27,0.07,0.11,0.39,complex,1,eg5,edge_CHEMBL1078691_CHEMBL1089056
356,17.44,0.21,0.28,0.23,complex,1,eg5,edge_CHEMBL1078691_CHEMBL1093088
357,18.66,0.13,0.13,0.05,complex,1,eg5,edge_CHEMBL1086409_CHEMBL1082248
358,-38.78,0.11,0.11,-0.02,complex,1,eg5,edge_CHEMBL1086409_CHEMBL1085666
359,-17.65,0.37,0.54,0.36,complex,1,eg5,edge_CHEMBL1086409_CHEMBL1084676
360,-22.34,0.16,0.18,0.15,complex,1,eg5,edge_CHEMBL1086409_CHEMBL1083517
361,7.64,0.13,0.15,0.23,complex,1,eg5,edge_CHEMBL1086409_CHEMBL1086410
364,-10.6,0.14,0.24,0.43,complex,1,eg5,edge_CHEMBL1082248_CHEMBL1086410
365,-40.61,0.15,0.18,0.01,complex,1,eg5,edge_CHEMBL1082248_CHEMBL1083517
366,-124.49,0.73,0.59,-0.11,complex,1,eg5,edge_CHEMBL1082248_CHEMBL1084143
367,1.5,0.22,0.18,-0.15,complex,1,eg5,edge_CHEMBL1082248_CHEMBL1096002
368,15.76,0.13,0.16,0.11,complex,1,eg5,edge_CHEMBL1082248_CHEMBL1083836
371,45.51,0.36,0.76,0.71,complex,1,eg5,edge_CHEMBL1084678_CHEMBL1077204
372,-9.57,0.44,0.45,0.02,complex,1,eg5,edge_CHEMBL1084678_CHEMBL1084143
374,-49.54,0.33,0.3,-0.18,complex,1,eg5,edge_CHEMBL1084678_CHEMBL1084677
375,2.5,0.05,0.06,0.17,complex,1,eg5,edge_CHEMBL1084115_CHEMBL1078998
376,1.02,0.13,0.21,0.34,complex,1,eg5,edge_CHEMBL1084115_CHEMBL1088740
377,7.29,0.06,0.08,0.31,complex,1,eg5,edge_CHEMBL1084115_CHEMBL1089056
381,70.99,0.53,0.7,0.57,complex,1,eg5,edge_CHEMBL1085895_CHEMBL1078998
382,72.38,0.22,0.54,0.7,complex,1,eg5,edge_CHEMBL1085895_CHEMBL1088740
383,177.72,0.75,0.54,-0.11,complex,1,eg5,edge_CHEMBL1084677_CHEMBL1083836
384,142.32,0.27,0.35,0.34,complex,1,eg5,edge_CHEMBL1084677_CHEMBL1085692
385,130.92,0.2,0.49,0.7,complex,1,eg5,edge_CHEMBL1084677_CHEMBL1084676
386,24.23,0.33,0.26,-0.21,complex,1,eg5,edge_CHEMBL1084677_CHEMBL1096003
387,-27.97,0.12,0.12,0.01,complex,1,eg5,edge_CHEMBL1077227_CHEMBL1085666
388,17.32,0.09,0.11,0.11,complex,1,eg5,edge_CHEMBL1077227_CHEMBL1086410
389,37.87,0.89,0.84,0.41,complex,1,eg5,edge_CHEMBL1077227_CHEMBL1084935
390,12.54,0.46,0.63,0.33,complex,1,eg5,edge_CHEMBL1086410_CHEMBL1096002
391,17.18,0.6,0.68,0.42,complex,1,eg5,edge_CHEMBL1086410_CHEMBL1084935
392,-16.7,0.16,0.13,-0.09,complex,1,eg5,edge_CHEMBL1083517_CHEMBL1085666
393,14.97,0.38,0.38,0.07,complex,1,eg5,edge_CHEMBL1096003_CHEMBL1084143
394,85.04,1.02,0.66,-0.21,complex,1,eg5,edge_CHEMBL1077204_CHEMBL1083836
395,-58.6,0.31,0.39,0.18,complex,1,eg5,edge_CHEMBL1077204_CHEMBL1084143
396,38.28,0.14,0.14,-0.03,complex,1,eg5,edge_CHEMBL1077204_CHEMBL1084676
397,-74.67,0.24,0.38,0.46,complex,1,eg5,edge_CHEMBL1083836_CHEMBL1085666
398,-14.15,0.38,0.41,0.07,complex,1,eg5,edge_CHEMBL1083836_CHEMBL1096002
399,12.71,0.65,0.51,-0.07,complex,1,eg5,edge_CHEMBL1085692_CHEMBL1096002
400,-13.94,0.27,0.36,0.21,complex,1,eg5,edge_CHEMBL1085692_CHEMBL1084676
401,4.53,0.32,0.42,0.3,complex,1,eg5,edge_CHEMBL1096002_CHEMBL1084935
402,-5.42,0.12,0.15,0.22,complex,1,eg5,edge_CHEMBL1089056_CHEMBL1088740
403,-8.16,0.06,0.07,0.11,complex,1,eg5,edge_CHEMBL1089056_CHEMBL1078998
404,-1.43,0.16,0.15,-0.17,complex,1,eg5,edge_CHEMBL1093088_CHEMBL1088740
405,-14.94,0.29,0.33,0.1,complex,1,eg5,edge_CHEMBL1077227_CHEMBL1078998
406,-26.99,0.19,0.22,0.05,complex,1,eg5,edge_CHEMBL1086410_CHEMBL1089056
407,-0.64,0.1,0.09,-0.07,complex,2,eg5,edge_CHEMBL1078774_CHEMBL1089056
408,-5.98,0.17,0.18,0.07,complex,2,eg5,edge_CHEMBL1078774_CHEMBL1088740
409,-80.33,0.58,0.32,-0.4,complex,2,eg5,edge_CHEMBL1093087_CHEMBL1084678
413,38.72,0.4,0.58,0.48,complex,2,eg5,edge_CHEMBL1082249_CHEMBL1086409
415,55.7,0.57,0.53,-0.1,complex,2,eg5,edge_CHEMBL1082249_CHEMBL1082248
417,2.4,0.16,0.15,-0.1,complex,2,eg5,edge_CHEMBL1089393_CHEMBL1093088
418,1.12,0.04,0.08,0.43,complex,2,eg5,edge_CHEMBL1089393_CHEMBL1088740
419,-72.51,0.25,0.42,0.45,complex,2,eg5,edge_CHEMBL1089393_CHEMBL1085895
420,22.62,0.08,0.12,0.32,complex,2,eg5,edge_CHEMBL1078691_CHEMBL1089056
421,16.84,0.25,0.25,0.0,complex,2,eg5,edge_CHEMBL1078691_CHEMBL1093088
422,18.57,0.17,0.18,0.1,complex,2,eg5,edge_CHEMBL1086409_CHEMBL1082248
423,-39.87,0.15,0.22,0.21,complex,2,eg5,edge_CHEMBL1086409_CHEMBL1085666
424,-17.78,0.3,0.38,0.21,complex,2,eg5,edge_CHEMBL1086409_CHEMBL1084676
425,-22.54,0.1,0.12,0.13,complex,2,eg5,edge_CHEMBL1086409_CHEMBL1083517
426,7.3,0.12,0.14,0.02,complex,2,eg5,edge_CHEMBL1086409_CHEMBL1086410
429,-13.32,0.19,0.22,0.09,complex,2,eg5,edge_CHEMBL1082248_CHEMBL1086410
430,-41.51,0.18,0.33,0.3,complex,2,eg5,edge_CHEMBL1082248_CHEMBL1083517
431,-123.81,0.93,0.71,-0.28,complex,2,eg5,edge_CHEMBL1082248_CHEMBL1084143
432,1.52,0.15,0.14,-0.07,complex,2,eg5,edge_CHEMBL1082248_CHEMBL1096002
433,16.04,0.16,0.19,0.16,complex,2,eg5,edge_CHEMBL1082248_CHEMBL1083836
436,45.1,1.14,0.92,-0.63,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1077204
437,-11.84,0.42,0.57,0.39,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084143
438,83.69,0.32,0.79,0.72,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084676
439,-49.57,0.24,0.21,-0.06,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084677
440,2.45,0.04,0.06,0.33,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1078998
441,1.21,0.12,0.17,0.31,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1088740
442,6.63,0.05,0.06,0.06,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1089056
446,72.95,0.48,0.47,0.01,complex,2,eg5,edge_CHEMBL1085895_CHEMBL1078998
447,73.29,0.27,0.49,0.52,complex,2,eg5,edge_CHEMBL1085895_CHEMBL1088740
449,142.32,0.38,0.54,0.33,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1085692
450,130.54,0.39,0.4,0.16,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1084676
451,23.99,0.21,0.26,0.26,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1096003
452,-28.06,0.26,0.18,-0.31,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1085666
453,17.4,0.11,0.11,-0.04,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1086410
454,38.38,0.69,0.52,-0.3,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1084935
455,12.78,0.25,0.36,0.31,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1096002
456,20.54,0.73,0.46,-0.43,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1084935
457,-17.89,0.14,0.3,0.56,complex,2,eg5,edge_CHEMBL1083517_CHEMBL1085666
458,14.87,0.23,0.34,0.38,complex,2,eg5,edge_CHEMBL1096003_CHEMBL1084143
459,84.17,0.77,0.71,-0.39,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1083836
460,-60.78,0.52,0.89,0.63,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1084143
461,39.06,0.17,0.2,0.11,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1084676
462,-72.44,0.18,0.17,0.07,complex,2,eg5,edge_CHEMBL1083836_CHEMBL1085666
463,-13.48,0.23,0.23,0.08,complex,2,eg5,edge_CHEMBL1083836_CHEMBL1096002
464,11.87,0.46,0.43,-0.08,complex,2,eg5,edge_CHEMBL1085692_CHEMBL1096002
465,-13.1,0.23,0.26,0.16,complex,2,eg5,edge_CHEMBL1085692_CHEMBL1084676
466,5.21,0.35,0.39,0.19,complex,2,eg5,edge_CHEMBL1096002_CHEMBL1084935
467,-5.25,0.12,0.14,0.12,complex,2,eg5,edge_CHEMBL1089056_CHEMBL1088740
468,-7.93,0.07,0.08,0.19,complex,2,eg5,edge_CHEMBL1089056_CHEMBL1078998
469,-1.59,0.15,0.14,-0.28,complex,2,eg5,edge_CHEMBL1093088_CHEMBL1088740
470,-15.43,0.19,0.17,-0.1,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1078998
471,-27.87,0.42,0.39,-0.14,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1089056
472,-1.19,0.08,0.08,-0.05,complex,3,eg5,edge_CHEMBL1078774_CHEMBL1089056
473,-5.99,0.14,0.13,-0.09,complex,3,eg5,edge_CHEMBL1078774_CHEMBL1088740
474,-78.85,0.25,0.2,-0.26,complex,3,eg5,edge_CHEMBL1093087_CHEMBL1084678
478,36.36,0.48,0.53,0.28,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1086409
479,26.36,0.26,0.46,0.52,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1077227
480,56.14,0.23,0.54,0.7,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1082248
482,2.06,0.2,0.22,0.13,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1093088
483,0.54,0.04,0.05,0.15,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1088740
484,-72.94,0.47,0.55,0.34,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1085895
485,23.15,0.07,0.08,0.14,complex,3,eg5,edge_CHEMBL1078691_CHEMBL1089056
486,17.05,0.17,0.27,0.43,complex,3,eg5,edge_CHEMBL1078691_CHEMBL1093088
487,18.53,0.18,0.23,0.19,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1082248
488,-41.03,0.14,0.4,0.68,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1085666
490,-22.54,0.16,0.12,-0.16,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1083517
491,6.13,0.14,0.15,0.03,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1086410
494,-12.82,0.15,0.27,0.47,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1086410
495,-41.05,0.14,0.18,0.17,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1083517
497,1.59,0.27,0.25,-0.01,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1096002
498,15.19,0.16,0.15,-0.12,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1083836
500,72.23,0.94,0.8,0.45,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084431
501,44.3,0.39,0.42,0.04,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1077204
502,-11.42,0.35,0.35,0.03,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084143
504,-48.23,0.19,0.16,-0.21,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084677
505,2.77,0.04,0.05,-0.0,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1078998
506,1.76,0.09,0.08,-0.16,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1088740
507,7.24,0.05,0.06,0.04,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1089056
511,71.97,0.39,0.56,0.49,complex,3,eg5,edge_CHEMBL1085895_CHEMBL1078998
513,177.46,0.52,0.87,0.66,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1083836
514,142.63,0.34,0.52,0.51,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1085692
515,129.93,0.24,0.37,0.39,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1084676
516,22.49,0.29,0.29,0.07,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1096003
517,-28.78,0.19,0.53,0.78,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1085666
518,16.99,0.12,0.12,-0.05,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1086410
519,38.3,0.43,0.29,-0.42,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1084935
520,16.12,0.2,0.44,0.64,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1096002
521,19.07,0.65,0.69,0.08,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1084935
522,-16.42,0.2,0.15,-0.27,complex,3,eg5,edge_CHEMBL1083517_CHEMBL1085666
523,16.49,0.3,0.35,0.15,complex,3,eg5,edge_CHEMBL1096003_CHEMBL1084143
524,83.32,0.43,0.48,0.2,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1083836
526,38.25,0.14,0.15,-0.0,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1084676
527,-72.97,0.16,0.27,0.46,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1085666
528,-16.38,0.35,0.62,0.57,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1096002
530,-13.4,0.23,0.24,-0.05,complex,3,eg5,edge_CHEMBL1085692_CHEMBL1084676
531,6.17,0.25,0.56,0.71,complex,3,eg5,edge_CHEMBL1096002_CHEMBL1084935
532,-5.9,0.1,0.1,0.03,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1088740
533,-7.24,0.07,0.12,0.42,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1078998
534,0.52,0.27,0.24,-0.21,complex,3,eg5,edge_CHEMBL1093088_CHEMBL1088740
535,-14.96,0.29,0.32,0.14,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1078998
536,-26.23,0.27,0.34,0.11,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1089056
537,3.8,0.06,0.06,-0.02,water,1,eg5,edge_CHEMBL1078774_CHEMBL1089056
538,-3.08,0.1,0.08,-0.1,water,1,eg5,edge_CHEMBL1078774_CHEMBL1088740
539,-73.94,0.21,0.43,0.63,water,1,eg5,edge_CHEMBL1093087_CHEMBL1084678
541,1.23,0.4,0.28,-0.32,water,1,eg5,edge_CHEMBL1093087_CHEMBL1086409
542,-22.7,0.31,0.37,0.2,water,1,eg5,edge_CHEMBL1093087_CHEMBL1083517
543,35.3,0.23,0.18,-0.15,water,1,eg5,edge_CHEMBL1082249_CHEMBL1086409
544,25.29,0.2,0.19,0.01,water,1,eg5,edge_CHEMBL1082249_CHEMBL1077227
545,55.26,0.18,0.16,-0.03,water,1,eg5,edge_CHEMBL1082249_CHEMBL1082248
547,2.93,0.11,0.12,0.11,water,1,eg5,edge_CHEMBL1089393_CHEMBL1093088
548,0.28,0.04,0.04,-0.01,water,1,eg5,edge_CHEMBL1089393_CHEMBL1088740
549,-69.28,0.19,0.21,0.15,water,1,eg5,edge_CHEMBL1089393_CHEMBL1085895
550,24.67,0.07,0.07,-0.01,water,1,eg5,edge_CHEMBL1078691_CHEMBL1089056
551,19.36,0.15,0.14,0.06,water,1,eg5,edge_CHEMBL1078691_CHEMBL1093088
552,19.64,0.1,0.09,-0.06,water,1,eg5,edge_CHEMBL1086409_CHEMBL1082248
553,-38.62,0.09,0.07,-0.02,water,1,eg5,edge_CHEMBL1086409_CHEMBL1085666
554,-15.33,0.22,0.23,0.18,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084676
555,-23.29,0.08,0.07,-0.04,water,1,eg5,edge_CHEMBL1086409_CHEMBL1083517
556,6.06,0.08,0.07,0.02,water,1,eg5,edge_CHEMBL1086409_CHEMBL1086410
557,-91.53,0.26,0.45,0.46,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084678
558,-110.38,0.49,0.48,0.17,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084678
559,-14.8,0.08,0.08,-0.02,water,1,eg5,edge_CHEMBL1082248_CHEMBL1086410
560,-43.07,0.08,0.09,-0.01,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083517
561,-124.46,0.51,0.48,-0.1,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084143
562,1.21,0.12,0.12,-0.08,water,1,eg5,edge_CHEMBL1082248_CHEMBL1096002
563,14.55,0.08,0.07,-0.02,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083836
564,113.65,0.44,0.74,0.66,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084935
565,67.54,0.4,0.2,-0.52,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084431
566,47.39,0.23,0.26,0.07,water,1,eg5,edge_CHEMBL1084678_CHEMBL1077204
567,-10.67,0.23,0.27,0.14,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084143
568,83.83,0.23,0.24,-0.1,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084676
569,-49.37,0.18,0.17,0.01,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084677
570,2.7,0.06,0.14,0.65,water,1,eg5,edge_CHEMBL1084115_CHEMBL1078998
571,0.84,0.08,0.07,-0.05,water,1,eg5,edge_CHEMBL1084115_CHEMBL1088740
572,7.77,0.05,0.06,0.08,water,1,eg5,edge_CHEMBL1084115_CHEMBL1089056
573,-12.39,0.43,0.56,0.45,water,1,eg5,edge_CHEMBL1084431_CHEMBL1083517
574,35.16,0.54,0.53,-0.01,water,1,eg5,edge_CHEMBL1084431_CHEMBL1096002
575,-25.01,0.26,0.69,0.78,water,1,eg5,edge_CHEMBL1084431_CHEMBL1085666
576,70.48,0.19,0.19,0.08,water,1,eg5,edge_CHEMBL1085895_CHEMBL1078998
577,70.09,0.19,0.17,-0.1,water,1,eg5,edge_CHEMBL1085895_CHEMBL1088740
578,175.74,0.3,0.35,0.01,water,1,eg5,edge_CHEMBL1084677_CHEMBL1083836
579,142.02,0.3,0.28,-0.21,water,1,eg5,edge_CHEMBL1084677_CHEMBL1085692
580,130.5,0.2,0.23,0.06,water,1,eg5,edge_CHEMBL1084677_CHEMBL1084676
581,23.23,0.12,0.13,-0.02,water,1,eg5,edge_CHEMBL1084677_CHEMBL1096003
582,-29.37,0.09,0.09,0.0,water,1,eg5,edge_CHEMBL1077227_CHEMBL1085666
583,15.09,0.08,0.08,0.01,water,1,eg5,edge_CHEMBL1077227_CHEMBL1086410
584,36.42,0.19,0.18,0.03,water,1,eg5,edge_CHEMBL1077227_CHEMBL1084935
585,16.2,0.14,0.16,0.09,water,1,eg5,edge_CHEMBL1086410_CHEMBL1096002
586,21.14,0.18,0.18,0.06,water,1,eg5,edge_CHEMBL1086410_CHEMBL1084935
587,-15.39,0.08,0.08,0.03,water,1,eg5,edge_CHEMBL1083517_CHEMBL1085666
588,14.26,0.16,0.19,0.06,water,1,eg5,edge_CHEMBL1096003_CHEMBL1084143
589,81.98,0.28,0.25,-0.1,water,1,eg5,edge_CHEMBL1077204_CHEMBL1083836
590,-58.26,0.4,0.4,-0.15,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084143
591,37.24,0.11,0.1,0.05,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084676
592,-73.02,0.09,0.09,-0.03,water,1,eg5,edge_CHEMBL1083836_CHEMBL1085666
593,-13.25,0.13,0.14,-0.01,water,1,eg5,edge_CHEMBL1083836_CHEMBL1096002
594,10.54,0.31,0.28,-0.09,water,1,eg5,edge_CHEMBL1085692_CHEMBL1096002
595,-13.61,0.2,0.21,0.03,water,1,eg5,edge_CHEMBL1085692_CHEMBL1084676
596,5.91,0.16,0.16,0.03,water,1,eg5,edge_CHEMBL1096002_CHEMBL1084935
597,-6.9,0.06,0.06,-0.02,water,1,eg5,edge_CHEMBL1089056_CHEMBL1088740
598,-6.6,0.06,0.05,0.05,water,1,eg5,edge_CHEMBL1089056_CHEMBL1078998
599,-2.32,0.14,0.13,-0.02,water,1,eg5,edge_CHEMBL1093088_CHEMBL1088740
600,-15.62,0.13,0.12,-0.04,water,1,eg5,edge_CHEMBL1077227_CHEMBL1078998
601,-26.09,0.13,0.14,0.04,water,1,eg5,edge_CHEMBL1086410_CHEMBL1089056
602,3.95,0.07,0.07,0.01,water,2,eg5,edge_CHEMBL1078774_CHEMBL1089056
603,-3.09,0.09,0.09,0.02,water,2,eg5,edge_CHEMBL1078774_CHEMBL1088740
604,-73.34,0.54,0.4,-0.12,water,2,eg5,edge_CHEMBL1093087_CHEMBL1084678
606,1.7,0.37,0.33,-0.01,water,2,eg5,edge_CHEMBL1093087_CHEMBL1086409
607,-21.63,0.32,0.27,-0.13,water,2,eg5,edge_CHEMBL1093087_CHEMBL1083517
608,35.35,0.16,0.17,0.07,water,2,eg5,edge_CHEMBL1082249_CHEMBL1086409
609,24.77,0.18,0.18,-0.09,water,2,eg5,edge_CHEMBL1082249_CHEMBL1077227
610,55.13,0.14,0.15,-0.0,water,2,eg5,edge_CHEMBL1082249_CHEMBL1082248
